candidate_id,osm_type,osm_id,name,facility_category,facility_role,amenity,building_type,latitude,longitude,source,selection_reason,coordinate_source,matched_village_code,matched_village_name,matched_village_population_2011,matched_village_households_2011,village_match_status,village_forecast_risk_p95,village_forecast_priority_score,village_risk_24h_p95,village_risk_72h_p95,village_risk_7day_p95,village_risk_combined_p95,slope_degrees,gsi_susceptibility,historical_landslide_evidence,dynamic_risk_24h,dynamic_risk_72h,dynamic_risk_7day,dynamic_risk_combined,safety_status,safety_reason_codes,safety_reasons,village_reference_latitude,village_reference_longitude,distance_to_village_km,distance_method,distance_to_nearest_road_m,nearest_road_class,nearest_road_name,nearest_road_status,road_way_count_context,road_network_length_km_context,network_routing_status,road_network_distance_km,accessibility_status,accessibility_reason_codes,accessibility_reasons,travel_time_status,road_travel_distance_status,capacity_status,water_status,electricity_status,sanitation_status,village_priority_status,hazard_evidence_flags,hazard_evidence_status,distance_evidence_index,facility_suitability_category,evidence_completeness_status,evidence_completeness_reasons,ranking_group,transparent_priority_score,overall_rank,ranking_status,ranking_method,ranking_config_version,ranking_explanation
OSM_way_839468866,way,839468866,"HIM Upper Primary School, Kalpetta",education,relocation_candidate,,school,11.61185,76.0824076,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,3.8491392135620117,0.0,0.0,0.004525779280811548,0.004191303160041571,0.003671033075079322,0.004135564900934696,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (3.8°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.004) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,42.03,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9972,1,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'HIM Upper Primary School, Kalpetta' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.004 and sits 42.0 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_839465088,way,839465088,"Kendriya Vidyalaya, Kalpetta",education,relocation_candidate,school,,11.6130632,76.0707976,OpenStreetMap_Overpass,amenity=school,way_center,,,,,unmatched,,,,,,,6.742192268371582,0.0,0.0,0.007845248095691204,0.0072654481045901775,0.006363581866025925,0.007168828509747982,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (6.7°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.007) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,43.83,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9952,2,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'Kendriya Vidyalaya, Kalpetta' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.007 and sits 43.8 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_803754170,way,803754170,,education,relocation_candidate,,school,11.6096519,76.0787313,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,2.448747396469116,0.0,0.0,0.009489471092820168,0.008788155391812325,0.007697273977100849,0.008671285584568977,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (2.4°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.009) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,20.26,path,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9942,3,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.009 and sits 20.3 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_546104367,way,546104367,Lalith Mahal Auditorium,community,relocation_candidate,community_centre,yes,11.6035183,76.0831016,OpenStreetMap_Overpass,amenity=community_centre,way_center,,,,,unmatched,,,,,,,2.5654079914093018,0.0,0.0,0.02330312691628933,0.02158091962337494,0.018902061507105827,0.021293925121426582,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (2.6°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.021) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,33.66,primary,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9858,4,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'Lalith Mahal Auditorium' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.021 and sits 33.7 m from mapped OSM road infrastructure. Classified as primary_relocation (community_centre). Capacity and travel time remain unknown.
OSM_way_839463751,way,839463751,"De Paul Public School, Kalpetta",education,relocation_candidate,,school,11.6007652,76.0811932,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,6.901037693023682,0.0,0.0,0.023580236360430717,0.021837549284100533,0.019126834347844124,0.021547140553593636,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (6.9°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.022) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,57.47,trunk,Wayanad Road,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9856,5,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'De Paul Public School, Kalpetta' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.022 and sits 57.5 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_960676512,way,960676512,NSS Higher Secondary School,education,relocation_candidate,,school,11.5967403,76.0818829,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,5.346652030944824,0.0,0.0,0.02399771846830845,0.022224176675081253,0.01946547068655491,0.021928628906607628,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (5.3°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.022) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,52.75,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9854,6,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'NSS Higher Secondary School' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.022 and sits 52.8 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_839466344,way,839466344,"MCF Public School, Kalpetta",education,relocation_candidate,,school,11.6139,76.0877653,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,5.077017307281494,0.0,0.0,0.025489015504717827,0.023605260998010635,0.020675119012594223,0.023291345685720444,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (5.1°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.023) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,59.83,service,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9845,7,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'MCF Public School, Kalpetta' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.023 and sits 59.8 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_839468865,way,839468865,"HIM Upper Primary School, Kalpetta",education,relocation_candidate,school,,11.6118916,76.0824092,OpenStreetMap_Overpass,amenity=school,way_center,,,,,unmatched,,,,,,,4.864250183105469,0.0,0.0,0.037196412682533264,0.03444742411375046,0.030171435326337814,0.033989325165748596,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (4.9°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.034) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,39.23,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9773,8,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,"Prototype-priority candidate under incomplete safety evidence: Candidate 'HIM Upper Primary School, Kalpetta' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.034 and sits 39.2 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown."
OSM_way_805257646,way,805257646,SKMJ HSS (HSS SEC),education,relocation_candidate,,school,11.6228753,76.0869207,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,4.624388217926025,0.0,0.0,0.13478976488113403,0.12482818961143494,0.10933315753936768,0.12316815555095673,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (4.6°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.123) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,92.83,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9179,9,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'SKMJ HSS (HSS SEC)' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.123 and sits 92.8 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_803752863,way,803752863,School Ground,education,relocation_candidate,school,,11.6228418,76.0876609,OpenStreetMap_Overpass,amenity=school,way_center,,,,,unmatched,,,,,,,5.302299499511719,0.0,0.0,0.141630619764328,0.13116346299648285,0.11488202959299088,0.12941919267177582,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (5.3°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.129) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,158.21,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9137,10,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'School Ground' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.129 and sits 158.2 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_386991365,way,386991365,Skmj Auditorium,education,relocation_candidate,,school,11.6213804,76.0865611,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,8.193748474121094,0.0,0.0,0.14838376641273499,0.1374175250530243,0.12035976350307465,0.1355900764465332,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (8.2°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.136) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,145.41,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9096,11,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'Skmj Auditorium' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.136 and sits 145.4 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_803752862,way,803752862,S D M Lower Primary School Kalpetta,education,relocation_candidate,school,,11.6236592,76.0880354,OpenStreetMap_Overpass,amenity=school,way_center,,,,,unmatched,,,,,,,3.8114004135131836,0.0,0.0,0.14985911548137665,0.13878384232521057,0.12155648320913315,0.136938214302063,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (3.8°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.137) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,110.23,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9087,12,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'S D M Lower Primary School Kalpetta' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.137 and sits 110.2 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_841964720,way,841964720,SDMLP School Kalpatta,education,relocation_candidate,,school,11.6237251,76.088095,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,3.8114004135131836,0.0,0.0,0.14985911548137665,0.13878384232521057,0.12155648320913315,0.136938214302063,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (3.8°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.137) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,103.91,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.9087,13,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'SDMLP School Kalpatta' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.137 and sits 103.9 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_803428249,way,803428249,Government Vocational Higher secondary School Kalpetta,education,relocation_candidate,school,,11.6239893,76.0729275,OpenStreetMap_Overpass,amenity=school,way_center,,,,,unmatched,,,,,,,1.6709794998168945,0.0,0.0,0.17344553768634796,0.1606271117925644,0.14068832993507385,0.15849101543426514,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (1.7°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.158) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,68.59,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.8943,14,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'Government Vocational Higher secondary School Kalpetta' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.158 and sits 68.6 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_841968172,way,841968172,,education,relocation_candidate,,school,11.6240796,76.0733313,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,1.2231776714324951,0.0,0.0,0.1822648048400879,0.16879460215568542,0.14784197509288788,0.1665498912334442,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (1.2°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.167) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,95.75,unclassified,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.889,15,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.167 and sits 95.8 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
OSM_way_841964719,way,841964719,SKMJ UP,education,relocation_candidate,,school,11.623193,76.0882247,OpenStreetMap_Overpass,building=school,way_center,,,,,unmatched,,,,,,,7.423439979553223,0.0,0.0,0.18387094140052795,0.1702820360660553,0.14914476871490479,0.16801752150058746,PASS,SLOPE_PASS; GSI_LOW; NO_HISTORICAL_INVENTORY_EVIDENCE; RISK_PASS,Slope (7.4°) within threshold (15.0°).; GSI susceptibility class = Low / Unclassified.; No historical landslide inventory evidence recorded at location.; Combined dynamic risk (0.168) within threshold (0.5).,,,,cohort_relative_min_max_straight_line,103.91,residential,,NEAREST_OSM_ROAD_AVAILABLE,4660,0.0,NOT_IMPLEMENTED,,UNMATCHED_VILLAGE,VILLAGE_UNMATCHED; TRAVEL_TIME_NOT_IMPLEMENTED,Candidate is located outside the matched rural village reference framework.; Road network routing was not implemented from current OSM extract; travel time is not implemented.,NOT_IMPLEMENTED,NOT_IMPLEMENTED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNAVAILABLE,NO_GSI_COVERAGE,EVIDENCE_LIMITED,,PRIMARY_RELOCATION,LOW,Unmatched village framework or missing spatial infrastructure evidence.,ELIGIBLE,0.888,16,NORMAL,"Prototype weighted evidence score (prototype_v2): village priority 35% (re-weighted if unavailable), hazard suitability 30%, cohort-relative distance evidence 20%, facility suitability 15%.",prototype_v2,Prototype-priority candidate under incomplete safety evidence: Candidate 'SKMJ UP' is located outside matched rural village framework (village priority unavailable). Has dynamic forecast risk 0.168 and sits 103.9 m from mapped OSM road infrastructure. Classified as primary_relocation (school). Capacity and travel time remain unknown.
